country,temperature_celsius,attacked
Afghanistan,-2.138423396646792,0
Kenya,-0.5782555393980304,0
Kuwait,2.4284405136230838,1
Thailand,1.360115094635383,0
Malawi,-3.22121747212469,1
Mali,1.363925177100436,0
Malta,-2.367542297612177,0
Mauritania,3.63484859768438,0
Mauritius,1.0560606076969803,0
Mozambique,2.90412224437424,0
Myanmar,1.4531052889217724,0
Turkey,5.01752212069676,0
Jordan,-0.2980412715232366,0
Oman,0.4715093412279552,1
Russia,1.02865781632064,0
Senegal,1.1349558182873047,0
Slovenia,-1.0841152576704998,0
South Africa,5.838906695948146,0
Sudan,1.1274183348754758,0
Tanzania,-0.7988974510843687,0
Vietnam,1.183325673490257,0
Ukraine,-0.3345709628335075,0
United Arab Emirates,-1.385796122135326,0
Uzbekistan,-0.6829376837842056,0
Zambia,1.2050222981858676,0
Poland,0.5631773167280566,1
Iraq,1.4103848017043528,1
Nigeria,0.5257107385612002,0
Indonesia,-18.486223177803446,1
Iran,-21.807853719904166,1
Albania,-4.183317116045787,1
Andorra,0.4726936687075211,0
Angola,1.286625715268976,1
Armenia,0.4876657982628154,1
Bahrain,-2.527580662120781,0
Belarus,3.526907143229228,0
Bosnia and Herzegovina,-9.811081639096418,0
Bulgaria,-1.935139376827296,0
Burundi,5.0432811327709945,1
Madagascar,0.5490973617276674,0
Cape Verde,1.8277494135132206,1
Botswana,-1.3801684877003615,0
Hungary,-4.5817562837524655,1
Iceland,-0.6707662207603466,0
Chad,0.8812019635362576,0
Vatican City,-2.0991792353568073,1
Guinea-Bissau,0.2725724017766849,0
Ghana,3.2025230801050526,0
Guinea,1.746674742701661,0
France,1.9078197848332177,1
Finland,0.32842359575646907,1
Eritrea,1.992984424844856,0
Equatorial Guinea,3.086909791629189,1
Germany,0.8431423078552454,0
Mauritania,4.821211079931815,0
Myanmar,0.3175541755840934,0
Mozambique,-0.3610240559218248,0
Mauritius,-1.005484163830439,0
Malta,-2.344863924121801,0
Kenya,0.3832666315213297,0
Malawi,-4.046761920534967,1
Thailand,-0.3116201476053279,0
Kuwait,0.3459073431514493,1
Turkey,3.690036778780835,0
Mali,1.616748895865428,0
Nigeria,-1.4098131907532057,0
Zambia,4.118052305022707,0
Poland,-6.18993151409975,1
Russia,-2.939373120372118,0
Senegal,0.1422617051172048,0
Slovenia,5.522950182077051,0
South Africa,-2.32416128961053,0
Sudan,1.8992847931080947,0
Tanzania,-3.994177189705705,0
Vietnam,1.0794303881722076,0
Ukraine,-0.6726815271196711,0
United Arab Emirates,0.4951624261580221,0
Uzbekistan,-1.516761157428287,0
Jordan,0.1103612889118461,0
Oman,-2.4786540082197916,1
Iraq,2.295689097631597,1
Iran,2.076130311433569,1
Indonesia,1.589528971538082,1
Albania,7.8870713071116105,1
Andorra,-0.1157797412133959,0
Angola,6.100118010693437,1
Armenia,-2.391381952363508,1
Bahrain,1.199643948788832,0
Belarus,-0.6467219327851615,0
Bosnia and Herzegovina,-3.0029764681111204,0
Botswana,0.482565702780554,0
Bulgaria,-0.0213690911668258,0
Burundi,-8.605131074756253,1
Madagascar,-0.8671755284669538,0
Cape Verde,3.9142079310982156,1
Afghanistan,-3.3876917330128653,0
Equatorial Guinea,5.719787289632986,1
Eritrea,0.6484798828666236,0
Finland,1.6036801806462149,1
France,-0.7083222689722718,1
Germany,2.013842441230735,0
Ghana,-1.1844194009125286,0
Guinea,-2.9378488859788514,0
Guinea-Bissau,-1.0106757356990996,0
Vatican City,-0.33270700709447604,1
Hungary,-2.9496935129931403,1
Iceland,-0.2325710310401147,0
Chad,0.2920112915516136,0
Mozambique,11.465157890938949,0
Mauritius,0.1428219234962877,0
Mauritania,-1.7054770270099673,0
Malta,-5.241968572421933,0
Jordan,0.2987890190055427,0
Malawi,1.0470726701633295,1
Thailand,-1.5315696786355886,0
Kuwait,5.773740422797868,1
Kenya,0.4769270565773275,0
Myanmar,2.890665825247985,0
Mali,-2.533740967213121,0
Turkey,0.5711775182055229,0
Slovenia,-3.37936417474607,0
Oman,0.26918808554280055,1
Poland,0.9195012439748264,1
Russia,-5.874493345657087,0
Senegal,0.5768444366318283,0
South Africa,1.7456668356058556,0
Sudan,3.848571764589484,0
Tanzania,2.1190868799587705,0
Vietnam,3.965682706296618,0
Ukraine,-11.33375490165578,0
United Arab Emirates,9.490327246616168,0
Iraq,2.4044721866785945,1
Nigeria,-0.1632311147781656,0
Iran,3.101536032773603,1
Chad,5.6846774458451135,0
Iceland,0.2990275344719459,0
Afghanistan,1.04670495455208,0
Albania,1.3072302486575496,1
Andorra,-4.140113152004771,0
Angola,-0.31257536562328464,1
Armenia,25.10318536180897,1
Bahrain,2.173493198031577,0
Belarus,4.205595372963535,0
Bosnia and Herzegovina,-1.3968162964679138,0
Botswana,0.970248195125241,0
Bulgaria,1.6789807321889634,0
Burundi,-1.755389015035806,1
Indonesia,0.9280037042930634,1
Madagascar,-0.4735751204072073,0
Uzbekistan,3.103872489447832,0
Equatorial Guinea,-2.6499241419811863,1
Eritrea,1.45840638739924,0
Finland,1.9151570040473567,1
France,-2.7647642114211317,1
Germany,-3.218976509484671,0
Ghana,0.0771307032467141,0
Guinea,4.229767238382887,0
Guinea-Bissau,0.739427315810351,0
Vatican City,4.955374218181472,1
Hungary,-1.3972374512683354,1
Cape Verde,-1.5001414016905654,1
Zambia,2.543681020279136,0
