country,2024-10-09,2024-10-12,2024-10-15,2024-10-18,2024-10-21,2024-10-24,2024-10-27,2024-10-30,2024-11-02,2024-11-05,2024-11-08,2024-11-11,2024-11-14,2024-11-17,2024-11-20,2024-11-23,2024-11-26,2024-11-29,2024-12-02,2024-12-05,2024-12-08,2024-12-11,2024-12-14,2024-12-17,2024-12-20,2024-12-23,2024-12-26,2024-12-29,2025-01-01,2025-01-04,2025-01-07,2025-01-10,2025-01-13,2025-01-16,2025-01-19,2025-01-22,2025-01-25,2025-01-28,2025-01-31,2025-02-03,2025-02-06,2025-02-09,2025-02-12,2025-02-15,2025-02-18,2025-02-21,2025-02-24,2025-02-27,attacked
Afghanistan,2.2515906688416245,2.1060521438761604,1.290362548786678,-2.138423396646792,2.4598484014504285,-1.053793579003235,1.7400729467711231,-1.5129152828590706,1.9053200536470325,0.1800656308421606,2.831607699392716,1.246486328106266,-1.6303970789379232,4.65276248382644,1.3091918283998378,-0.4265296900610615,2.2071448536406644,-0.9201651977425738,0.0365886514503564,1.8351927900188247,0.996796106818132,0.8857414296984358,7.207654330480899,1.2961075176138153,1.570631649039543,-0.7418959067788944,1.7952174412656166,-1.4541381556765194,-2.1926052183960127,-1.943111688616299,-1.62147762000356,-1.7565138753195528,2.3551884926671782,-9.02100897510682,0.3458014000988736,-1.1841724363424966,-0.1147229361716114,1.2549254014279358,-0.9413033046830296,-0.4936826280681795,-4.6019747849574335,-0.3149346978775447,8.788518615255366,1.1872138505134553,0.470440029970373,-1.1076271506195168,-5.559547903154113,-0.6448481295088093,0
Kenya,2.8490388375159044,-11.56704886471695,-1.7541127437672668,-0.5782555393980304,4.098801003665013,-2.376735238248159,0.3482657637339306,1.4417829374383375,-2.049906751547512,1.0345709872006492,-3.699110767501099,6.074038568606425,2.857419499278269,-3.037361258171888,1.6615589334676095,-0.8851723662724871,-0.1052842552200424,9.197425408927296,4.316449052599533,0.6994846889784921,0.0183217998965409,-0.9731158671483994,-3.808335345014044,2.8346337803306767,0.0203997597390886,-5.611066860586593,3.721195127562929,5.502483596287316,-0.7086957203181572,1.7446204654254285,-1.831813129906104,-1.469796367159068,4.195189194319795,-1.0279602227393223,1.9780692115845069,3.633329058533964,1.2015368747417108,1.305561379853599,4.061171468161184,0.5034977484482925,-1.5700526264135442,1.869891911988148,1.835780807182056,3.238465445323135,1.702415146789332,0.0444641489478415,-0.2939963014416707,0.1746999560239222,0
Kuwait,-0.0996216247681411,-0.7692765540489294,7.749771185075291,2.672332779417664,5.09819897360437,-0.3006966245128591,-1.354899227597463,-0.5424116150587875,-1.463764671146213,0.4130534330968207,0.8685186219144773,-1.2768194310888388,-0.2214267049629114,-2.064092635524615,0.8228917936388664,-1.2220866497993927,-0.7926646543603996,-0.4119333687850414,-1.8917963610900144,-1.4871701010130316,-1.3438553832840665,-0.9691262002508058,6.587435959459662,-0.119356571435224,-0.6134240674104059,-4.549889184494683,-1.677500657591731,-2.42122155262432,5.390636602227854,5.925203009867824,-5.3069027202246986,1.8242187760481503,0.0612726393393177,0.6376297983919642,-3.073429055233662,-0.163002258679571,-0.2526970688243923,-4.469329629306432,-0.8927150315141772,-0.6183267823149093,-0.5177449088070565,-1.0646676039427452,-1.0329082183472538,-3.084103872491582,3.906863074338326,0.4778286039611445,-0.8419270816961251,-0.2144389931129713,1
Thailand,-3.687189156329517,0.3227189870234438,-2.893827263328567,1.360115094635383,-0.5126089043546425,-3.547894403447516,1.7062809196362403,-0.2699439567946087,-0.3906192331376384,-2.1428830171172177,5.397461127473977,0.0663221068192617,0.1364771036721881,3.7239268185718672,3.8591603448466327,-0.4366708283297946,-0.3282516316490211,-0.1604471697781823,0.7971269580851792,-0.1885045080919788,1.481392675305374,-2.939201791671466,-1.3659769860813875,-0.7707300736395268,0.7578147435367163,0.958760175347394,-0.8101090287769187,2.1652696286121844,-6.363284657862003,7.0125534958888345,1.390781525473911,-0.1459312916626524,0.9827570440512742,0.8287153042015472,4.438614343942333,-0.6491561012676883,-0.3445557569311575,-0.2820539583594816,-0.236497148622718,2.1971495168124946,0.903156343992033,2.2163724902590443,-1.3432014132888237,-1.167936292526418,-2.600359683118901,-4.888083838208545,-0.103959489523642,0.824164161566502,0
Malawi,-4.576208579198394,6.649882642370509,0.5846124245072424,-12.261859524691978,8.994669894944051,0.763470661379271,-0.7380196625275635,2.1165582704216783,7.233135391349428,0.9157660289720182,-0.1771567037895668,4.213055678883958,3.6297074911915055,-0.9584294604552404,-0.1777887514654678,0.2271522845654743,-4.337813515205507,2.154340132103186,4.532810738600495,0.3701732576807724,-0.1279362496988261,1.0706607157040555,-1.453897890409301,0.6065527367207807,-1.220287570506823,5.123493730899404,-0.7314111311760646,2.955650821974116,-3.6445536857427534,0.4253727931278472,-0.6795143927459955,-1.125183744360316,-1.7794999266812108,2.452272666419418,4.80586715440276,-1.0519563056494532,-6.639259401411247,0.5144274947665026,0.0620929712010475,0.8278381365185603,-43.51451071527262,0.407635872805157,-7.679993659491317,1.883175748206841,-5.520863372579726,-0.3121531052218415,-1.1441391836824186,0.2094156393171333,1
Mali,0.0188556058608296,0.34378688688126,2.9122018978685413,1.363925177100436,5.196056308841444,2.884191618366795,1.2229360399093665,-3.9478353868060654,2.1941397331423618,-1.9346715555872973,4.196864224363755,3.487829535678132,7.663084334671403,-2.9779674889329,-1.2535348399996489,1.7396002627106522,-0.0844398098714581,3.964423535851448,2.05341807882878,-0.981546747130861,0.9804178236182728,-0.0280104633681601,1.6951312989594227,2.282182683436228,-0.4318678843717082,0.1044909804308895,-2.394589179240397,2.0210116926487056,1.6198127497015793,-0.3596218059599043,1.142480887155937,0.4763725051140123,-0.2510295168384241,-1.050104777428797,-4.771567539216118,-2.6216311514474087,1.9948284855871303,0.3298158829885228,-0.4277352416466409,0.3084749594946833,2.716475842596782,6.835666819528214,9.49839831292611,-0.8671434437682674,-1.7476439133855377,-4.01296958208692,0.2318215538312505,-5.999071698795828,0
Malta,0.7685371027213826,3.3545561433823794,-1.6733129926132682,-2.367542297612177,-1.6776025772370975,-0.4551414242091758,-0.7986926476358477,-0.2636243686571842,2.243943182962296,-3.179464893688023,-0.4212079357338353,0.8730176864112944,-1.4443355757347485,0.0689870229392416,-0.0044771701728105,-4.851295988492604,-0.3114859196923437,-1.0124266076959498,0.855194218224212,-1.450101139100065,-1.0023859680189249,0.1921447064306375,-0.7868220819904168,3.747523783212372,-4.484893762854536,-1.0254393414590448,-0.048117086976017,0.3518292430047978,-2.7674173374571,-1.949503691540301,0.0665570790339805,0.0892626618861888,-3.928576030239688,-0.1306479104449298,-2.5183556946245487,-0.1427636757795205,-1.645359354156279,-1.5337366618273924,-2.1853024234175407,2.717687789568334,-0.7221111852515522,-1.2123334089037852,1.5505088730022294,-0.4463137428953266,2.0719350802768064,-0.1765582366769046,2.494214425250316,-0.4386736055859916,0
Mauritania,-0.0122285435058762,-3.7360933316473264,3.731593751503021,3.63484859768438,3.976603056857028,0.102684868695338,-1.7973430638960943,-1.6895208756265545,0.8748069647001538,-5.222636628827348,1.2744482218763424,-0.4229199991341866,1.3933126449575068,1.163233870813149,0.1014742933829134,-1.3167222080898362,-3.946949421963578,-0.1519394816255493,-0.0821085587051168,-1.351239483480293,0.2123651072288453,-6.147513764510272,-1.1733134184889027,-2.44699934572324,6.304544340029534,-5.915656806912489,1.0929615616083082,-2.549481938334708,2.186718613164362,6.291524416558724,2.6583019530979,1.7929572675299106,2.404777970161199,-0.6754477196768836,-0.2257627310369974,-3.39108586447631,-11.848817191557128,-5.735688103232785,-0.316838080888441,-1.6150394105097836,7.062601718146258,-0.0042215513047558,1.4067163340629734,-0.4343131671844227,1.0436660181879636,-0.6302001843882474,0.4827198161290221,3.7198869803377774,0
Mauritius,0.0151965075519641,2.6337779336348683,-0.0937180281977657,1.0560606076969803,-0.3205933981662424,-2.2380395137118105,0.08803405361797,3.5654547133871493,0.2535735510949385,0.9270754302271644,-0.2143327623446644,-2.5064756592510773,0.3675682825307949,-1.1694446017725584,4.74614780406742,8.192788087476405,1.3841243680417594,0.6352293914342042,1.0219255279567014,1.7219446544778587,1.7507855230535725,0.4249970362713494,0.9626564055580408,-1.6435776056088909,0.2281344285383994,-4.705693975162003,5.0613727278007765,0.5884166072929626,-1.2327985637252346,2.9836401495974387,2.431026288244079,-0.8193701867708524,1.7818961956307997,1.4154570455673134,1.3432033016001217,-2.0318659773622985,-1.091765883313998,-0.4751523523414335,-0.651651267328535,0.8140425201114443,0.53465399111881,2.521426059862123,3.5495246026895737,4.556189262924755,3.074065361008293,2.22659948105829,-0.431370697888759,0.6511333676338532,0
Mozambique,10.845320735782355,1.3808310748384962,-0.497444407315414,2.90412224437424,3.349691433584677,-0.1166968591742468,-4.912760684746342,-1.7298731561553855,1.4593429481183489,1.5873549270689482,2.814131354722264,-0.3001897690976727,-0.5831570962381311,0.3313359026659626,2.950500100138663,-1.521711484051212,5.164697205916148,2.8921249311030928,0.3824239470594658,1.420330261566105,1.4910387316271865,0.5704483340113362,-1.3234622979022062,1.782084304814052,-0.2621195352704383,1.908537449440746,-2.6127214956788323,0.2297099929445356,-0.3503949298457496,-1.4708445032812514,0.2203727770329072,-0.6229493644109517,3.641900498732483,-2.4100194942403377,-2.057780658736883,-3.578703555694984,-0.6158661363193251,0.7267525212833211,0.1225417530856973,-0.270777607851441,0.663780350499038,0.8575778112487186,1.2875389552438006,-0.4383106169985878,-0.8946372491662088,0.3671938537854104,0.15169111827828,0.6056951396858952,0
